token	logprob	sentence_id
 mother	-1.5529578	433
		
 described	-9.950419	433
		
 to	-3.5489106	433
		
 her	-2.0315533	433
		
 friends	-1.6069033	433
		
.	-2.676189	433
		
My		434
		
 friends	-4.577315	434
		
 all	-4.2624393	434
		
 know	-2.796621	434
		
 what	-3.401234	434
		
 her	-8.771077	434
		
 friend	-8.610239	434
		
 knew	-8.020774	434
		
 the	-6.641089	434
		
 delivery	-12.764758	434
		
 man	-2.7443404	434
		
 believed	-9.540457	434
		
 the	-2.4547796	434
		
 single	-8.371749	434
		
 mother	-1.6095883	434
		
 described	-9.602343	434
		
 her	-2.4852762	434
		
 woes	-9.326126	434
		
 to	-1.9647878	434
		
 her	-2.10355	434
		
 friends	-1.8997966	434
		
.	-2.9390094	434
		
My		435
		
 friends	-4.576577	435
		
 all	-4.2534566	435
		
 know	-2.7913675	435
		
 that	-1.5821347	435
		
 her	-8.76223	435
		
 friend	-6.663473	435
		
 knew	-7.662191	435
		
 the	-2.985231	435
		
 delivery	-9.937761	435
		
 man	-1.721538	435
		
 believed	-12.0178175	435
		
 the	-2.56594	435
		
 single	-8.928554	435
		
 mother	-1.5658767	435
		
 described	-9.960415	435
		
 her	-2.5349798	435
		
 woes	-8.971978	435
		
 to	-1.5789844	435
		
 her	-1.2341264	435
		
 friends	-2.5468364	435
		
.	-2.3556287	435
		
The		436
		
 visitor	-10.400242	436
		
 said	-4.261838	436
		
 who	-10.724382	436
		
 my	-7.9319997	436
		
 friend	-4.0460615	436
		
 said	-4.7915835	436
		
 her	-5.857158	436
		
 mother	-3.2916794	436
		
 knew	-5.5059314	436
		
 the	-3.774822	436
		
 human	-9.340669	436
		
 resources	-2.9511242	436
		
 officer	-3.9387534	436
		
 talked	-9.377844	436
		
 with	-2.693131	436
		
 in	-6.633897	436
		
 her	-2.6236625	436
		
 office	-1.9589307	436
		
.	-1.1103597	436
		
The		437
		
 visitor	-10.399938	437
		
 said	-4.257486	437
		
 that	-2.0788536	437
		
 my	-6.508751	437
		
 friend	-4.088517	437
		
 said	-5.7173915	437
		
 her	-5.809035	437
		
 mother	-2.9946742	437
		
 knew	-6.011214	437
		
 the	-2.3987098	437
		
 human	-8.728668	437
		
 resources	-3.612031	437
		
 officer	-3.3938942	437
		
 talked	-10.123457	437
		
 with	-2.6166067	437
		
 in	-6.9404116	437
		
 her	-2.3967555	437
		
 office	-2.3092515	437
		
.	-1.3103751	437
		
The		438
		
 visitor	-10.399593	438
		
 said	-4.2705426	438
		
 who	-10.726041	438
		
 my	-7.9272733	438
		
 friend	-4.035873	438
		
 said	-4.7852883	438
		
 her	-5.832578	438
		
 mother	-3.2941196	438
		
 knew	-5.512383	438
		
 the	-3.781941	438
		
 human	-9.343326	438
		
 resources	-2.9630995	438
		
 officer	-3.9258928	438
		
 talked	-9.37856	438
		
 with	-2.6802094	438
		
 the	-1.6239494	438
		
 new	-5.9307203	438
		
 manager	-2.5199053	438
		
 in	-3.6433203	438
		
 her	-2.7976134	438
		
 office	-1.1097149	438
		
.	-1.0881464	438
		
The		439
		
 visitor	-10.400197	439
		
 said	-4.2630253	439
		
 that	-2.0771132	439
		
 my	-6.514135	439
		
 friend	-4.087227	439
		
 said	-5.720441	439
		
 her	-5.7830186	439
		
 mother	-3.0026	439
		
 knew	-5.998099	439
		
 the	-2.3984993	439
		
 human	-8.739623	439
		
 resources	-3.6165442	439
		
 officer	-3.401501	439
		
 talked	-10.125966	439
		
 with	-2.6192536	439
		
 the	-1.7092732	439
		
 new	-5.9229765	439
		
 manager	-2.817003	439
		
 in	-3.6805103	439
		
 her	-2.4177663	439
		
 office	-1.7295213	439
		
.	-1.2536255	439
		
I		440
		
 know	-4.2623806	440
		
 what	-2.7915165	440
		
 the	-3.633561	440
		
 woman	-6.803314	440
		
 believed	-9.048221	440
		
 the	-5.583913	440
		
 secretary	-10.5143	440
		
 said	-2.1756299	440
		
 the	-6.440881	440
		
 five	-9.32704	440
		
 star	-6.3701916	440
		
 general	-1.2352774	440
		
 found	-9.824068	440
		
 in	-2.002644	440
		
 the	-0.89757085	440
		
 office	-5.1822877	440
		
.	-1.3779161	440
		
I		441
		
 know	-4.2627473	441
		
 that	-2.3906147	441
		
 the	-2.9335623	441
		
 woman	-6.7348113	441
		
 believed	-7.996966	441
		
 the	-3.094471	441
		
 secretary	-10.396104	441
		
 said	-6.0765724	441
		
 the	-2.878056	441
		
 five	-8.370357	441
		
 star	-7.051802	441
		
 general	-3.5686815	441
		
 found	-8.367913	441
		
 in	-4.0130544	441
		
 the	-0.77640384	441
		
 office	-5.3801236	441
		
.	-3.1285148	441
		
I		442
		
 know	-4.262961	442
		
 what	-2.789575	442
		
 the	-3.6327744	442
		
 woman	-6.7986126	442
		
 believed	-9.040164	442
		
 the	-5.5940037	442
		
 secretary	-10.425182	442
		
 said	-2.158334	442
		
 the	-6.4386897	442
		
 five	-9.332823	442
		
 star	-6.369687	442
		
 general	-1.2254671	442
		
 found	-9.82961	442
		
 a	-5.0549855	442
		
 gun	-5.586836	442
		
 in	-1.2810861	442
		
 the	-1.0877088	442
		
 office	-5.0483365	442
		
.	-1.7437775	442
		
I		443
		
 know	-4.2624073	443
		
 that	-2.3900723	443
		
 the	-2.9319022	443
		
 woman	-6.7401857	443
		
 believed	-7.9839683	443
		
 the	-3.0885146	443
		
 secretary	-10.288804	443
		
 said	-6.078279	443
		
 the	-2.879684	443
		
 five	-8.345791	443
		
 star	-7.020945	443
		
 general	-3.5650043	443
		
 found	-8.392909	443
		
 a	-3.189747	443
		
 gun	-5.212405	443
		
 in	-1.263772	443
		
 the	-1.0883892	443
		
 office	-5.077801	443
		
.	-1.5110552	443
		
The		444
		
 colleagues	-11.245398	444
		
 realized	-8.875873	444
		
 what	-4.2384152	444
		
 her	-6.761551	444
		
 mother	-4.249274	444
		
 stated	-10.560861	444
		
 a	-6.4262466	444
		
 friend	-8.574999	444
		
 said	-5.418172	444
		
 the	-3.8566651	444
		
 journalist	-8.90816	444
		
 discovered	-8.548709	444
		
 two	-5.9641595	444
		
 weeks	-2.4276865	444
		
 ago	-0.9101417	444
		
.	-1.411099	444
		
The		445
		
 colleagues	-11.245492	445
		
 realized	-8.890939	445
		
 that	-0.65933377	445
		
 her	-6.4242682	445
		
 mother	-5.4651217	445
		
 stated	-11.477444	445
		
 a	-3.965529	445
		
 friend	-7.991997	445
		
 said	-6.861613	445
		
 the	-2.6391952	445
		
 journalist	-8.767757	445
		
 discovered	-8.49655	445
		
 two	-5.9040914	445
		
 weeks	-3.949885	445
		
 ago	-1.0677499	445
		
.	-2.3826292	445
		
The		446
		
 colleagues	-11.245171	446
		
 realized	-8.880286	446
		
 what	-4.235797	446
		
 her	-6.7718472	446
		
 mother	-4.260747	446
		
 stated	-10.5665245	446
		
 a	-6.4357967	446
		
 friend	-8.582627	446
		
 said	-5.4057865	446
		
 the	-3.8485668	446
		
 journalist	-8.894596	446
		
 discovered	-8.5480995	446
		
 the	-1.8864886	446
		
 bribery	-10.991703	446
		
 two	-7.9459887	446
		
 weeks	-1.959288	446
		
 ago	-0.8298808	446
		
.	-1.4611182	446
		
The		447
		
 colleagues	-11.245882	447
		
 realized	-8.875422	447
		
 that	-0.6612371	447
		
 her	-6.4316406	447
		
 mother	-5.4567623	447
		
 stated	-11.4774	447
		
 a	-3.9665215	447
		
 friend	-8.001373	447
		
 said	-6.869534	447
		
 the	-2.6393628	447
		
 journalist	-8.787498	447
		
 discovered	-8.50376	447
		
 the	-1.3820956	447
		
 bribery	-11.162637	447
		
 two	-8.088512	447
		
 weeks	-1.7223923	447
		
 ago	-1.2761519	447
		
.	-1.1166972	447
		
She		448
		
 said	-3.3924615	448
		
 what	-6.4459386	448
		
 the	-4.1562467	448
		
 politician	-9.088447	448
		
 stated	-7.1216435	448
		
 his	-8.880904	448
		
 press	-8.840831	448
		
 secretary	-2.9448988	448
		
 said	-2.8827	448
		
 the	-4.1868534	448
		
 reporter	-6.7274113	448
		
 put	-6.573706	448
		
 on	-3.7876568	448
		
 the	-1.5293831	448
		
 table	-4.433926	448
		
.	-1.5542493	448
		
She		449
		
 said	-3.3919592	449
		
 that	-2.4367292	449
		
 the	-1.9841381	449
		
 politician	-9.838418	449
		
 stated	-7.3599877	449
		
 his	-3.6684847	449
		
 press	-9.937265	449
		
 secretary	-0.73815554	449
		
 said	-4.9427757	449
		
 the	-2.0742805	449
		
 reporter	-6.422444	449
		
 put	-7.4331346	449
		
 on	-5.1285915	449
		
 the	-1.9968317	449
		
 table	-5.199713	449
		
.	-3.8701863	449
		
She		450
		
 said	-3.3919382	450
		
 what	-6.436235	450
		
 the	-4.163136	450
		
 politician	-9.078544	450
		
 stated	-7.118514	450
		
 his	-8.884718	450
		
 press	-8.872702	450
		
 secretary	-2.9823558	450
		
 said	-2.8949895	450
		
 the	-4.17098	450
		
 reporter	-6.751798	450
		
 put	-6.576319	450
		
 the	-2.1243773	450
		
 microphone	-4.6340585	450
		
 on	-3.0860722	450
		
 the	-0.6126437	450
		
 table	-1.2714355	450
		
.	-1.6868664	450
		
She		451
		
 said	-3.39242	451
		
 that	-2.434174	451
		
 the	-1.9832398	451
		
 politician	-9.828849	451
		
 stated	-7.3587866	451
		
 his	-3.6649432	451
		
 press	-9.911628	451
		
 secretary	-0.72849655	451
		
 said	-4.952799	451
		
 the	-2.0762918	451
		
 reporter	-6.4203134	451
		
 put	-7.421629	451
		
 the	-1.6135905	451
		
 microphone	-3.897613	451
		
 on	-3.2589524	451
		
 the	-0.79552996	451
		
 table	-1.2180192	451
		
.	-1.8244497	451
		
We		452
		
 all	-5.224733	452
		
 know	-1.5374677	452
		
 what	-2.6148932	452
		
 the	-2.4795685	452
		
 old	-6.438086	452
		
 man	-2.3092391	452
		
 thinks	-3.7592924	452
		
 the	-6.8573213	452
		
 woman	-6.396543	452
		
 knows	-6.8530955	452
		
 the	-5.622944	452
		
 teacher	-8.766019	452
		
 gave	-6.5260034	452
		
 to	-2.0685403	452
		
 her	-3.076097	452
		
 students	-4.386434	452
		
.	-0.8276101	452
		
We		453
		
 all	-5.2248125	453
		
 know	-1.5349835	453
		
 that	-1.0535542	453
		
 the	-1.9960508	453
		
 old	-6.422369	453
		
 man	-3.243421	453
		
 thinks	-6.326465	453
		
 the	-2.3360293	453
		
 woman	-6.0756226	453
		
 knows	-6.58866	453
		
 the	-3.346435	453
		
 teacher	-10.48296	453
		
 gave	-7.9083586	453
		
 to	-7.8016276	453
		
 her	-1.9103717	453
		
 students	-6.005169	453
		
.	-1.2559565	453
		
We		454
		
 all	-5.2248163	454
		
 know	-1.5355936	454
		
 what	-2.6191168	454
		
 the	-2.4757884	454
		
 old	-6.4354053	454
		
 man	-2.314467	454
		
 thinks	-3.7669833	454
		
 the	-6.8607183	454
		
 woman	-6.3815393	454
		
 knows	-6.8582726	454
		
 the	-5.6344156	454
		
 teacher	-8.803959	454
		
 gave	-6.550962	454
		
 a	-4.420305	454
		
 test	-3.778244	454
		
 to	-2.0990875	454
		
 her	-4.1516595	454
		
 students	-1.4833893	454
		
.	-1.9791594	454
		
We		455
		
 all	-5.224798	455
		
 know	-1.5340531	455
		
 that	-1.0542401	455
		
 the	-1.9946986	455
		
 old	-6.4197125	455
		
 man	-3.2365448	455
		
 thinks	-6.3359933	455
		
 the	-2.3356614	455
		
 woman	-6.0513563	455
		
 knows	-6.583012	455
		
 the	-3.35177	455
		
 teacher	-10.491693	455
		
 gave	-7.930358	455
		
 a	-3.491336	455
		
 test	-3.1155117	455
		
 to	-4.1405425	455
		
 her	-3.1198454	455
		
 students	-1.7542104	455
		
.	-1.4762833	455
		
I		456
		
 know	-4.262727	456
		
 what	-2.789503	456
		
 our	-7.2771096	456
		
 mother	-5.841387	456
		
 said	-2.9069946	456
		
 her	-8.760434	456
		
 friend	-5.8005652	456
		
 remarked	-10.102355	456
		
 that	-4.0119395	456
		
 the	-3.4830225	456
		
 park	-9.370564	456
		
 attendant	-6.6854935	456
		
 reported	-6.4378805	456
		
 your	-5.6633124	456
		
 friend	-4.2219453	456
		
 threw	-6.915287	456
		
 into	-8.535274	456
		
 the	-0.28444326	456
		
 trash	-3.3145688	456
		
 can	-1.6247476	456
		
.	-1.5341803	456
		
I		457
		
 know	-4.262735	457
		
 that	-2.3895986	457
		
 our	-5.7093472	457
		
 mother	-6.3501344	457
		
 said	-5.3155274	457
		
 her	-4.889222	457
		
 friend	-5.7215376	457
		
 remarked	-11.187338	457
		
 that	-1.1195745	457
		
 the	-2.54034	457
		
 park	-9.112663	457
		
 attendant	-7.1654954	457
		
 reported	-7.0455	457
		
 your	-5.8472943	457
		
 friend	-4.2240744	457
		
 threw	-7.433027	457
		
 into	-8.77139	457
		
 the	-0.21192953	457
		
 trash	-3.7139373	457
		
 can	-1.4818966	457
		
.	-1.9963201	457
		
I		458
		
 know	-4.2628217	458
		
 what	-2.790234	458
		
 our	-7.283294	458
		
 mother	-5.842246	458
		
 said	-2.9030368	458
		
 her	-8.770717	458
		
 friend	-5.819825	458
		
 remarked	-10.071128	458
		
 that	-3.9861116	458
		
 the	-3.4824622	458
		
 park	-9.370684	458
		
 attendant	-6.6939006	458
		
 reported	-6.42945	458
		
 your	-5.739963	458
		
 friend	-4.204946	458
		
 threw	-6.919907	458
		
 the	-2.0263536	458
		
 plastic	-6.7929854	458
		
 into	-4.5774927	458
		
 the	-0.23767348	458
		
 trash	-1.5675299	458
		
 can	-1.3519078	458
		
.	-1.0889946	458
		
I		459
		
 know	-4.2628903	459
		
 that	-2.3919408	459
		
 our	-5.707956	459
		
 mother	-6.357652	459
		
 said	-5.304204	459
		
 her	-4.8721514	459
		
 friend	-5.7279863	459
		
 remarked	-11.189284	459
		
 that	-1.1216719	459
		
 the	-2.5435872	459
		
 park	-9.122402	459
		
 attendant	-7.1978827	459
		
 reported	-7.0721292	459
		
 your	-5.7597723	459
		
 friend	-4.211069	459
		
 threw	-7.464361	459
		
 the	-1.8433249	459
		
 plastic	-7.061176	459
		
 into	-4.282631	459
		
 the	-0.2255039	459
		
 trash	-1.4559729	459
		
 can	-1.4147204	459
		
.	-1.1250775	459
		
The		460
		
 accountant	-11.635578	460
		
 knew	-6.7277284	460
		
 who	-4.889323	460
		
 the	-2.2036772	460
		
 security	-8.4880085	460
		
 guard	-1.3376589	460
		
 believed	-8.209518	460
		
 his	-4.216017	460
		
 friend	-4.4969387	460
		
 knew	-9.205955	460
		
 the	-4.473026	460
		
 assistant	-6.8140492	460
		
 reported	-10.894983	460
		
 the	-2.1664686	460
		
 secretary	-5.3839207	460
		
 introduced	-8.731998	460
		
 to	-3.6947062	460
		
 her	-3.1713178	460
		
 friend	-2.6076307	460
		
.	-2.6960087	460
		
The		461
		
 accountant	-11.636075	461
		
 knew	-6.722605	461
		
 that	-1.7248188	461
		
 the	-1.6667651	461
		
 security	-7.668238	461
		
 guard	-1.6799107	461
		
 believed	-7.842018	461
		
 his	-3.2486694	461
		
 friend	-4.934657	461
		
 knew	-6.9704995	461
		
 the	-1.551771	461
		
 assistant	-7.5916185	461
		
 reported	-11.843541	461
		
 the	-1.1859124	461
		
 secretary	-6.468132	461
		
 introduced	-11.124343	461
		
 to	-4.763377	461
		
 her	-3.2955172	461
		
 friend	-2.2560496	461
		
.	-2.453738	461
		
The		462
		
 accountant	-11.635099	462
		
 knew	-6.72179	462
		
 who	-4.8838415	462
		
 the	-2.2041166	462
		
 security	-8.487793	462
		
 guard	-1.336809	462
		
 believed	-8.19124	462
		
 his	-4.2074814	462
		
 friend	-4.5100656	462
		
 knew	-9.195536	462
		
 the	-4.492835	462
		
 assistant	-6.7598343	462
		
 reported	-10.884038	462
		
 the	-2.1517463	462
		
 secretary	-5.379647	462
		
 introduced	-8.725609	462
		
 the	-0.3883	462
		
 new	-5.3642306	462
		
 woman	-6.2459245	462
		
 to	-1.0194399	462
		
 her	-2.599679	462
		
 friend	-2.0558658	462
		
.	-2.3971906	462
		
The		463
		
 accountant	-11.6356945	463
		
 knew	-6.7259383	463
		
 that	-1.7260697	463
		
 the	-1.6709293	463
		
 security	-7.6617203	463
		
 guard	-1.6827838	463
		
 believed	-7.822154	463
		
 his	-3.242915	463
		
 friend	-4.938468	463
		
 knew	-6.9882355	463
		
 the	-1.5530964	463
		
 assistant	-7.5736976	463
		
 reported	-11.854023	463
		
 the	-1.1803141	463
		
 secretary	-6.361848	463
		
 introduced	-11.090903	463
		
 the	-0.30084643	463
		
 new	-5.6189394	463
		
 woman	-6.5829163	463
		
 to	-1.0579602	463
		
 her	-2.8437164	463
		
 friend	-1.9379137	463
		
.	-1.6212212	463
		
The		464
		
 assistant	-9.521078	464
		
 told	-5.424271	464
		
 me	-1.355889	464
		
 what	-5.3679757	464
		
 the	-2.7443004	464
		
 man	-4.329438	464
		
 knew	-7.335528	464
		
 his	-8.50019	464
		
 friend	-4.394192	464
		
 recalled	-11.706328	464
		
 the	-3.7192686	464
		
 woman	-4.6551185	464
		
 said	-3.6172712	464
		
 the	-4.2430696	464
		
 pilot	-8.294583	464
		
 sent	-7.8774915	464
		
 to	-3.2214494	464
		
 his	-4.4451227	464
		
 family	-3.5637078	464
		
.	-1.6453431	464
		
The		465
		
 assistant	-9.521035	465
		
 told	-5.4220138	465
		
 me	-1.3529694	465
		
 that	-0.96390045	465
		
 the	-1.7486643	465
		
 man	-4.830623	465
		
 knew	-6.1220865	465
		
 his	-3.3032756	465
		
 friend	-5.8165193	465
		
 recalled	-13.805952	465
		
 the	-1.3129872	465
		
 woman	-5.4098015	465
		
 said	-7.2128663	465
		
 the	-3.1733253	465
		
 pilot	-9.084516	465
		
 sent	-8.350967	465
		
 to	-3.6987438	465
		
 his	-4.531749	465
		
 family	-4.295523	465
		
.	-1.6967602	465
		
The		466
		
 assistant	-9.521789	466
		
 told	-5.43289	466
		
 me	-1.3536704	466
		
 what	-5.3724823	466
		
 the	-2.7455902	466
		
 man	-4.329235	466
		
 knew	-7.3396635	466
		
 his	-8.51104	466
		
 friend	-4.3885593	466
		
 recalled	-11.662143	466
		
 the	-3.7262428	466
		
 woman	-4.635349	466
		
 said	-3.6138906	466
		
 the	-4.2333455	466
		
 pilot	-8.301916	466
		
 sent	-7.849413	466
		
 the	-2.3476965	466
		
 package	-6.613735	466
		
 to	-1.3805366	466
		
 his	-2.3530898	466
		
 family	-3.6553051	466
		
.	-1.5045451	466
		
The		467
		
 assistant	-9.52227	467
		
 told	-5.4333854	467
		
 me	-1.3533208	467
		
 that	-0.965017	467
		
 the	-1.7473326	467
		
 man	-4.836207	467
		
 knew	-6.1122484	467
		
 his	-3.3056304	467
		
 friend	-5.812395	467
		
 recalled	-13.817799	467
		
 the	-1.307643	467
		
 woman	-5.4009414	467
		
 said	-7.2285776	467
		
 the	-3.162477	467
		
 pilot	-9.069886	467
		
 sent	-8.359635	467
		
 the	-2.3940518	467
		
 package	-5.530629	467
		
 to	-1.436791	467
		
 his	-2.7018743	467
		
 family	-4.210686	467
		
.	-1.1470883	467
		
We		468
		
 discovered	-7.5445194	468
		
 what	-5.381255	468
		
 the	-2.6924946	468
		
 delivery	-10.092913	468
		
 boy	-4.0573187	468
		
 remarked	-10.820347	468
		
 that	-4.646509	468
		
 the	-1.9691898	468
		
 worker	-9.233009	468
		
 said	-3.7810438	468
		
 that	-3.0893338	468
		
 the	-1.3904923	468
		
 gard	-10.990109	468
		
ener	-0.27689305	468
		
 knew	-6.1881347	468
		
 the	-2.2688642	468
		
 funny	-10.6154585	468
		
 actor	-8.517146	468
		
 told	-9.781733	468
		
 about	-4.6756153	468
		
 the	-0.77782226	468
		
 woman	-5.178915	468
		
.	-2.6476746	468
		
We		469
		
 discovered	-7.5440493	469
		
 that	-0.9994232	469
		
 the	-1.5219253	469
		
 delivery	-9.042927	469
		
 boy	-4.3792167	469
		
 remarked	-13.168632	469
